gloss,length,source,attachment_id,user_id
СЛЕДУЮЩИЙ МНОГО Ы ПЛАТА ЗА ВХОД БЛИЗКО Я ЧАШКА ПАВЛИН ВОЗМОЖНО ГОД,10,slovo_dictionary,synth_2647,synthetic
СКУЧАЮЩИЙ НЕРВНЫЙ ВРЕМЯ ПО ГРИНВИЧУ ВОДОПЛАВАЮЩЕЕ,4,slovo_dictionary,synth_2648,synthetic
УВЕРЕН КРОЛИК НАДОЕЛО ДУМАТЬ ЖЕВАТЬ СЕСТРА ЗНАЧИТ СЕМЬСОТ СОГЛАСНО,9,slovo_dictionary,synth_2649,synthetic
ПОНЯТЬ ШЕСТЬ ДЕВЯНОСТО СЕДЬМОЙ ОТЧАЯТЬСЯ ОТЛИЧНЫЙ ВОЗБУЖДЕНИЕ ОДАРЕННЫЙ ДНЕМ,9,slovo_dictionary,synth_2650,synthetic
НЕПРЕКЛОННЫЙ ЖЕНСКИЙ ТУАЛЕТ ОТВРАЩЕНИЕ НАЛОГ,4,slovo_dictionary,synth_2651,synthetic
ГНЕВ НРАВИТЬСЯ КРОТОСТЬ,3,slovo_dictionary,synth_2652,synthetic
НЕВОЗМОЖНЫЙ ГРЯЗНЫЙ ЧТО ЛЕЖАТЬ ОЖИДАТЬ БЕСПОКОИТЬСЯ МЕЖДУ,7,slovo_dictionary,synth_2653,synthetic
ПИНГВИН ПЕТЬ НАБЛЮДАТЕЛЬНОСТЬ ОТКУПОРИВАТЬ СЕМНАДЦАТЬ ЛИСА,6,slovo_dictionary,synth_2654,synthetic
ИЛИ ЖИВОТНОЕ БЕСПОКОЙСТВО ГРЯЗНЫЙ БЕЛЫЙ НОЯБРЬ ПОВЕРХНОСТНЫЙ ТОЖЕ Я,9,slovo_dictionary,synth_2655,synthetic
ТРИ ТЫСЯЧИ ВОСКРЕСЕНЬЕ ДВАДЦАТЬ НАБЛЮДАТЕЛЬНОСТЬ ГОРОД ЗАПОЗДАЛЫЙ КРОМЕ САМООБМАН ЛИТЬ ВЕСЕЛИТЬСЯ,10,slovo_dictionary,synth_2656,synthetic
ПЯТЬДЕСЯТ ПРОДОЛЖИТЬ ОБЕЗЬЯНА СЛЕДОВАЛО ЗАНЯТЫЙ Р МИНУТА ОБНИМАТЬ ОБРАЗОВАННЫЙ АЛЛИГАТОР,10,slovo_dictionary,synth_2657,synthetic
ТЕ НЕПРИЯТНЫЙ СМУЩЕННЫЙ ПИСЬМО,4,slovo_dictionary,synth_2658,synthetic
ТОЛЬКО НАПРЯЖЕНИЕ ВДОХНОВЕНИЕ СЗАДИ,4,slovo_dictionary,synth_2659,synthetic
МЕЖДУ ТЕМ ЛЮБОВЬ ПАУК ИНОГДА ПРИРУЧЕННЫЙ СРОЧНЫЙ ЛОПАТА РАНО ПАНДА,9,slovo_dictionary,synth_2660,synthetic
ЗОЛОТО Д ПРОТИВ ДНЕМ ДЕЛАТЬ ВЫВОДЫ СЕВЕР,6,slovo_dictionary,synth_2661,synthetic
ВАМ ОДЕЖДА ВЕРБЛЮД СЕМЬ ДЕНЬГИ,5,slovo_dictionary,synth_2662,synthetic
ОПЫТНЫЙ ВЛЮБИТЬСЯ ШЕСТНАДЦАТЬ МОЙ АДАПТИВНОСТЬ НЕЛОВКИЙ; НЕУКЛЮЖИЙ,6,slovo_dictionary,synth_2663,synthetic
ТЯЖЁЛЫЙ ОТЧАЯТЬСЯ ИЗНОШЕННЫЙ БЫТЬ ПОТРЯСЕННЫМ ГАВКАНЬЕ ВОСЕМНАДЦАТЬ,6,slovo_dictionary,synth_2664,synthetic
НАДОЕЛО НЕУДОБНО ЯСНЫЙ ПОСЫЛАТЬ ЧЕТЫРЕСТА СЛОВО,6,slovo_dictionary,synth_2665,synthetic
ДНЕМ СУХОЙ ДЕВЯТЬСОТ НАБЛЮДАТЕЛЬНОСТЬ,4,slovo_dictionary,synth_2666,synthetic
ЕЙ ПЕРВЫЙ НОЯБРЬ ДИЕТА С ТЕХ ПОР КАК СУМКА ОТКРЫТЬ,7,slovo_dictionary,synth_2667,synthetic
ПОСЛЕДНИЙ ПОДАВЛЕННЫЙ РАССЛАБЛЕНИЕ ЦВЕТ ЖЕЛАНИЕ МУРАШКИ НАРОД ПРИЛИЧНЫЙ ОРАНЖЕВЫЙ,9,slovo_dictionary,synth_2668,synthetic
ПУТЕШЕСТВОВАТЬ ПО ЧАСАМ НЕНАВИДЕТЬ КАЛЕНДАРЬ ПТИЦА ВИДЕТЬ ХОТЕТЬ С ДНЕМ РОЖДЕНИЯ КТО?,9,slovo_dictionary,synth_2669,synthetic
РАССЕРДИТЬСЯ ПИНГВИН ЗАНЯТЫЙ ОТЛИЧНЫЙ,4,slovo_dictionary,synth_2670,synthetic
ОТВАЖИТЬСЯ ВОЙ СИЛЬНЫЙ ИХ,4,slovo_dictionary,synth_2671,synthetic
УДИВЛЁН ГОРЮЮЩИЙ УГРЮМЫЙ О Ю ГЕНИЙ ПИСЬМО ВОСЕМЬСОТ СОБАЧИЙ ДОМИК,9,slovo_dictionary,synth_2672,synthetic
ОТЕЦ Р СЧАСТЬЕ РАССЕЯННЫЙ БУТЫЛКА СТОЯТЬ,6,slovo_dictionary,synth_2673,synthetic
ОСНОВНОЙ ЦВЕТ ВЛЮБЛЕННЫЙ НЕСКОЛЬКО КАНУН,4,slovo_dictionary,synth_2674,synthetic
ПОГОДА ВЕЖЛИВЫЙ ПЕЧАЛЬ ПОЛУЧИТЬ ПОВЕРХНОСТНЫЙ БЛИЗКО ОЗАБОЧЕННЫЙ ЗДЕСЬ,8,slovo_dictionary,synth_2675,synthetic
ОСОБЕННЫЙ РАНЕЕ ПРИРУЧЕННЫЙ ОКОЛО ВИЛЯТЬ ЗАКУСКА ПЕРЕД ЕДОЙ Ь БЕСПОКОЙНЫЙ СМЕХ ПОЗВОЛИТЬ,10,slovo_dictionary,synth_2676,synthetic
АРОМАТНЫЙ ДИКОЕ ЖИВОТНОЕ НЕПОСЛУШНЫЙ В СПЕШКЕ ВИЛЯТЬ,5,slovo_dictionary,synth_2677,synthetic
АКТИВНЫЙ АППЕТИТ СОРОК,3,slovo_dictionary,synth_2678,synthetic
ЗЕЛЁНЫЙ КРОЛИК 6 ЧАСОВ,3,slovo_dictionary,synth_2679,synthetic
ДЕШЁВЫЙ СОЖАЛЕТЬ ОДАРЕННЫЙ В ВОСЕМЬ ПЯТНАДЦАТЬ ТАКОЙ СТРАХ,6,slovo_dictionary,synth_2680,synthetic
ДРУЖЕЛЮБНЫЙ ОТЛОЖЕННЫЙ ДОВОЛЬНЫЙ ИСПОРЧЕННЫЙ ЗДЕСЬ СЗАДИ МНЕ КОГДА МОТИВАЦИЯ МЕСТО ДЛЯ ПИКНИКА,10,slovo_dictionary,synth_2681,synthetic
МЫ ПРИРУЧЕННЫЙ ЛЮБОВЬ ОБЪЕКТИВНЫЙ,4,slovo_dictionary,synth_2682,synthetic
СУМКА ИСКРЕННИЙ РАССЛАБИТЬСЯ ВСЁ ВИТАМИН СПАТЬ НАХАЛЬНЫЙ ПРИНЕСТИ ВОЛ,9,slovo_dictionary,synth_2683,synthetic
ВЕСЬ ПОЛОЖИТЕЛЬНЫЙ НАДОЕЛО,3,slovo_dictionary,synth_2684,synthetic
БУДУ ПОТОМ РЫЧАНИЕ ПРИЛИЧНЫЙ,4,slovo_dictionary,synth_2685,synthetic
НЕУДОБСТВО СВИНЬЯ БЫВШИЙ НИКТО ОЧЕНЬ,5,slovo_dictionary,synth_2686,synthetic
ПЛАТА ЗА ВХОД РУЧКА ВСТРЕТИТЬ КАНУН ОБЛЕГЧЕНИЕ,5,slovo_dictionary,synth_2687,synthetic
НАКОНЕЦ-ТО ПЧЕЛА БЕЗОПАСНЫЙ МЕСЯЦ ЗАВТРА ВКУСНЫЙ СОМНЕВАТЬСЯ ВОЗБУЖДАТЬ СКОРБЕТЬ ЛОШАДЬ,10,slovo_dictionary,synth_2688,synthetic
СИЛЬНЫЙ ОТЛОЖИТЬ ЧУВСТВОВАТЬ БЕСПОКОИТЬСЯ РАДОСТНЫЙ ВРЕМЕННЫЙ ПРЕДУСМОТРИТЕЛЬНЫЙ ВЕЧНЫЙ ВОДА,9,slovo_dictionary,synth_2689,synthetic
ЗИМА РЫЧАНИЕ ХУДШИЙ ОБНИМАТЬ В СПЕШКЕ ИНТЕЛЛЕКТУАЛЬНЫЙ ЧЕТВЕРГ АДАПТИВНЫЙ ПИТЬ ОРАНЖЕВЫЙ,10,slovo_dictionary,synth_2690,synthetic
ПУТЕШЕСТВИЕ ГОРОД НЕУДОБНО ОТТЕНОК,4,slovo_dictionary,synth_2691,synthetic
НЕВЕРИЕ ПЛАКАТЬ МЕСЯЦ ИСПЫТЫВАТЬ БЫТЬ ОТВАЖИТЬСЯ,6,slovo_dictionary,synth_2692,synthetic
СИЛЬНЫЙ БОРОДА ЗЛОЙ ЛЮБОВЬ СОТЫ ДЯТЕЛ ГНЕВ ВЕСЕННЯЯ,8,slovo_dictionary,synth_2693,synthetic
НЕМЕДЛЕННО НАГЛОСТЬ БЕСПОКОИТЬСЯ ПРОДУМАННЫЙ СТРАШНЫЙ САМООБМАН МИЛЛИОН БУМАГА З,9,slovo_dictionary,synth_2694,synthetic
ПЕТУХ ПРОДЛЕВАТЬ ПРЕДУСМОТРИТЕЛЬНЫЙ ЗАМУЖЕМ МУЖЕСТВЕННОСТЬ ДЕНЬГИ ОТВЕТИТЬ ВЕЖЛИВЫЙ ГОРОД ЛЕЖАТЬ,10,slovo_dictionary,synth_2695,synthetic
НЕУДОБСТВО ЖАЖДУЩИЙ НИКОГДА ЛЕВ,4,slovo_dictionary,synth_2696,synthetic
ЗРЕЛИЩНЫЙ КОРОТКИЙ ТОТ РАДОСТНЫЙ СЕСТРА КЛЮЧ ОТВЕТИТЬ ЧЕЛОВЕК,8,slovo_dictionary,synth_2697,synthetic
СТОРОНА ДЕВЯНОСТО ВЕСЕННЯЯ КАРАНДАШ ВОЗМОЖНЫЙ РЕЛИГИЯ ПЯТЬДЕСЯТ КОГДА ОЖИДАЮЩИЙ,9,slovo_dictionary,synth_2698,synthetic
ПАМЯТЬ УПАСТЬ НЕРВНЫЙ ВЕЛИКИЙ РАЗЪЯРЕННЫЙ,5,slovo_dictionary,synth_2699,synthetic
ПРОДАТЬ ПОЛНЫЙ ПРИНЕСТИ ВЛЮБИТЬСЯ ЕСТЬ ДРУЖЕЛЮБНЫЙ СВЕТ СОЖАЛЕТЬ ОБЛЕГЧЕНИЕ ДЕНЬГИ,10,slovo_dictionary,synth_2700,synthetic
ТОЛЬКО НАС ИЗМОЖДЕННЫЙ РЫБА,4,slovo_dictionary,synth_2701,synthetic
ПЛАТА ЗА ВХОД Б ТВЕРДЫЙ ПРАГМАТИЧНЫЙ НОЯБРЬ НОВОСТИ ПРИРУЧЕННЫЙ БОЯТЬСЯ КОШКА ЖАЖДУЩИЙ,10,slovo_dictionary,synth_2702,synthetic
ЖАЛОСТЬ БЕЗОПАСНЫЙ ДАЖЕ ОТВРАТИТЕЛЬНЫЙ БОЯТЬСЯ,5,slovo_dictionary,synth_2703,synthetic
ВЕЧНОСТЬ СВЕРХУ КРАТКИЙ,3,slovo_dictionary,synth_2704,synthetic
ДОСТАТОЧНО РЫЧАТЬ ОКОЛО ГОЛОД ПОСТЕПЕННО ВОСЕМЬ ПЕТЬ,7,slovo_dictionary,synth_2705,synthetic
СЛЫШАТЬ ВЕРХ ЛЮБОПЫТНЫЙ ХОРОШИЙ ЖЁЛТЫЙ СОТЫ РАЗДРАЖАТЬ ОДИННАДЦАТЬ,8,slovo_dictionary,synth_2706,synthetic
ДОМИНАНТНЫЙ ПЛАКАТЬ ПРИЕМ ПИЩИ ЖАЖДА ГОЛОДНЫЙ ПРИЙТИ ГРУБЫЙ НЕМЕДЛЕННО МИНИМУМ ПОСЛЕ,10,slovo_dictionary,synth_2707,synthetic
ЕЁ ОКУНАТЬ ПИТЬЕВАЯ ВОДА,3,slovo_dictionary,synth_2708,synthetic
СТЫДНО ГОВОРИТЬ МИГРАЦИЯ,3,slovo_dictionary,synth_2709,synthetic
НОЯБРЬ СКАЗАТЬ А БЫТЬ ПОТРЯСЕННЫМ 7:45 ЕДА АДАПТИВНОСТЬ ОДНАЖДЫ ЧЕТЫРНАДЦАТЬ Н,10,slovo_dictionary,synth_2710,synthetic
ДРУГ ВОПРОС РАСПРЕДЕЛЯТЬ ВОЗМОЖНЫЙ ВЕСНА ЖИЗНЬ,6,slovo_dictionary,synth_2711,synthetic
"ОБЪЕКТИВНЫЙ ДЕВЯНОСТО НЕЖНЫЙ, МЯГКИЙ ВСКРУЖИТЬ ТЕРПЕТЬ НУЖДАТЬСЯ СЛЕДУЮЩИЙ ГОРЮЮЩИЙ ОБЫЧНО",9,slovo_dictionary,synth_2712,synthetic
РУЧКА НАСЕЛЯТЬ КОНЕЧНО ЕЖИК ЖАРИТЬ ЧЕЛОВЕК,6,slovo_dictionary,synth_2713,synthetic
НАПРЯЖЕНИЕ СЕМЬ НАРУЖУ КАРТИНА НАРОД ПОЛОЖИТЬ УВЕРЕННЫЙ ОДАРЕННЫЙ ПРЕДУСМОТРИТЕЛЬНЫЙ,9,slovo_dictionary,synth_2714,synthetic
ОТКЛАДЫВАТЬ ПИСАТЬ ГОРЕВАТЬ НОЛЬ СЕМЬЯ СПРОСИТЬ БЕСПОКОЙСТВО ОДИН,8,slovo_dictionary,synth_2715,synthetic
ЖАЖДУЩИЙ ОБЕСПОКОЕННЫЙ ЧЕРНЫЙ,3,slovo_dictionary,synth_2716,synthetic
ВЕЛИКИЙ ОБЪЕКТИВНЫЙ ИЗНОШЕННЫЙ КУВШИН ВОЙ ОШИБКА ДЕСЯТЬ СЧАСТЛИВЫЙ СЛОВО ВЫСОКИЙ,10,slovo_dictionary,synth_2717,synthetic
ВСТРЕТИТЬ НЕВЕРИЕ ОДИНОКИЙ НАКОНЕЦ ИЛИ ТОЧНО,6,slovo_dictionary,synth_2718,synthetic
ВОСХИЩАТЬСЯ НЕВОЗМОЖНЫЙ БИЛЕТ ОЗАБОЧЕННЫЙ СТРОГИЙ,5,slovo_dictionary,synth_2719,synthetic
ОТКУСЫВАНИЕ БУМАГА ТРУСЛИВО РОЗОВЫЙ ПОНЯТЬ ЖЁСТКИЙ РЫДАТЬ ХОТЕТЬ,8,slovo_dictionary,synth_2720,synthetic
ЧЕМОДАН ОБУЧАТЬ ОЗАБОЧЕННЫЙ,3,slovo_dictionary,synth_2721,synthetic
ЧЕТЫРЕ НАИВНЫЙ НЕОЖИДАННЫЙ ОТЕЦ,4,slovo_dictionary,synth_2722,synthetic
ЗНАЧИТЬ АДАПТИВНОСТЬ РЕСТОРАН,3,slovo_dictionary,synth_2723,synthetic
ДЕКАБРЬ СЛЕДУЮЩИЙ ВОЗБУЖДАТЬ ПРОДЛЕНИЕ,4,slovo_dictionary,synth_2724,synthetic
ПОТОМ СМЕХ ОДНАЖДЫ СТРОГИЙ ЦВЕТОВОЙ ОТТЕНОК ДЕВЯТЫЙ СВЕРХУ ГРУСТНЫЙ,8,slovo_dictionary,synth_2725,synthetic
РАЗЪЯРЕННЫЙ ОСЕНЬ СЕДЬМОЙ ИЛИ КРАСНЫЙ ПРАГМАТИЧНЫЙ КРАТКИЙ,7,slovo_dictionary,synth_2726,synthetic
ВРЕМЯ ПО ГРИНВИЧУ ЛЯГУШКА КРЫЛО НАВСЕГДА НЕПРИЯТНЫЙ ИЗВЕСТНЫЙ ЛУЧШЕ,7,slovo_dictionary,synth_2727,synthetic
МИНУТА НИКТО СТРАШНЫЙ ИМЕТЬ ОБЕЩАТЬ ТВОЙ АКУЛА ОБЛАДАТЬ,8,slovo_dictionary,synth_2728,synthetic
ВРЕДНЫЙ; ОЗОРНОЙ ШЕСТЬ ЧАШКА ДВАДЦАТЬ СУМКА ПОМОЧЬ,6,slovo_dictionary,synth_2729,synthetic
СЕВЕР КАФЕ СТО МЕДВЕДЬ ВРАЖДЕБНЫЙ,5,slovo_dictionary,synth_2730,synthetic
ВРЕД ЖУТКИЙ ВОЗБУЖДАТЬ ЗАБРАТЬ Б НИЗКИЙ УВЕРЕН БОЛЬШОЙ,8,slovo_dictionary,synth_2731,synthetic
РОЗОВАТО-ЛИЛОВЫЙ ЧТО-НИБУДЬ Л ПОНЯТЬ РАНЕЕ ВЕРОЯТНО МАГАЗИН ВЕСЕЛЫЙ СЛАБОСТЬ,9,slovo_dictionary,synth_2732,synthetic
АККУРАТНЫЙ НОВОСТИ ИМЕТЬ ЛЕНИВЫЙ ПОЛОЖИТЬ ПОДЛИННЫЙ СЛИШКОМ ВСЁ,8,slovo_dictionary,synth_2733,synthetic
ПРОТИВ ОБЛАДАТЬ ОТНОШЕНИЕ,3,slovo_dictionary,synth_2734,synthetic
ПРИЕМ ПИЩИ СЧАСТЬЕ ТЫ БЕЗРАЗЛИЧИЕ Х ТЕРПЕНИЕ ГОВОРИТЬ ВЫСОКОМЕРНЫЙ,8,slovo_dictionary,synth_2735,synthetic
СЧАСТЛИВЫЙ НРАВИТЬСЯ ЧАСТО КАФЕ УРОНИТЬ,5,slovo_dictionary,synth_2736,synthetic
МАЛЬЧИК ТРУСЛИВО ТРИСТА ОСТРЫЙ ВЕСЬ ДРУГОЙ Я ОПАСНЫЙ МУЖ ОБЪЯТИЕ,10,slovo_dictionary,synth_2737,synthetic
КУСОК БЫСТРЫЙ СТЫДНО ПОДНОС СТРАННЫЙ ВРЕМЯ МЯТЕЖНЫЙ ЕЖИК ВОЗДУХ,9,slovo_dictionary,synth_2738,synthetic
ЧЕТВЕРГ Ь ЖЕНАТ,3,slovo_dictionary,synth_2739,synthetic
РВЕНОСТЬ ГОРДОСТЬ УДИВЛЁН ВЫ НОВОСТИ КНИГА ПРОДЛЕВАТЬ ЖЁСТКИЙ НИКТО ЧЕТЫРЕСТА,10,slovo_dictionary,synth_2740,synthetic
ЛЮБИТЬ ОШАРАШЕННЫЙ ЕСЛИ,3,slovo_dictionary,synth_2741,synthetic
ЗАМУЖЕМ ПОМОЧЬ ПРОДУМАННЫЙ ГНЕЗДО,4,slovo_dictionary,synth_2742,synthetic
ОЖИДАЮЩИЙ ГОД ЛЕГКИЙ ВОЗМОЖНЫЙ ВОСЬМОЙ ЖЕЛАТЬ СТРАДАНИЕ Ъ УРОНИТЬ,9,slovo_dictionary,synth_2743,synthetic
ЧЕМОДАН ЧУЖОЙ МАГАЗИН ОСТАВИТЬ ЧАСЫ СТРАСТЬ НОГА НЕПРОЗРАЧНОСТЬ ОБЫЧНО МАЛЕНЬКИЙ,10,slovo_dictionary,synth_2744,synthetic
РОТ ДОБРЫЙ БЕГЕМОТ ЗДЕСЬ РАСПРЕДЕЛЯТЬ,5,slovo_dictionary,synth_2745,synthetic
ПРИЯТНЫЙ ГЕНИЙ СКУЧАЮЩИЙ ВЕЧНЫЙ ПРОДЛЕВАТЬ ЧЕТЫРЕ ВСЁ,7,slovo_dictionary,synth_2746,synthetic
ПОЧКИ РАЗЪЯРЕННЫЙ НАВСЕГДА ПРЕДЫДУЩИЙ ЖАРКИЙ ГЛОТАТЬ ЖАДНО ВЧЕРА ДВЕНАДЦАТЬ,8,slovo_dictionary,synth_2747,synthetic
ЭТОТ ЭТИ РАССЛАБИТЬСЯ РАНО С,5,slovo_dictionary,synth_2748,synthetic
НАДЕЖДА ЯЗЫК ДОВОЛЬНО ЗРЕЛИЩНЫЙ,4,slovo_dictionary,synth_2749,synthetic
МАТЬ ПОНЯТЬ ДОВЕРЯТЬ ОСТАНОВИТЬСЯ ДЕШЁВЫЙ ВОДОПЛАВАЮЩЕЕ ПЯТНАДЦАТЬ САМОПРОВЕРКА СВИНЬЯ,9,slovo_dictionary,synth_2750,synthetic
ДЕВЯТНАДЦАТЬ СЕМЬДЕСЯТ НЕМНОГО,3,slovo_dictionary,synth_2751,synthetic
РАНЕЕ ВЕЩЬ НУЖДАТЬСЯ НИКОГДА ПРОНЫРА ДЛИННЫЙ ГОРЮЮЩИЙ ЗАМУЖЕМ СВИНЬЯ,9,slovo_dictionary,synth_2752,synthetic
СТО МАЛЕНЬКИЙ НАВЕРХУ УПАСТЬ ОДЕРЖИМЫЙ ВИТАМИН ЗВУК,7,slovo_dictionary,synth_2753,synthetic
Ш СВИСТОК СЛАБЫЙ САМОМНЕНИЕ ДО НАСЕЛЯТЬ,6,slovo_dictionary,synth_2754,synthetic
ГОРДОСТЬ ДОВОЛЕН НЕДАВНИЙ ТЕРЯТЬ ГАВКАНЬЕ МИЛЫЙ БОЯТЬСЯ УРОНИТЬ ГЛОТАТЬ,9,slovo_dictionary,synth_2755,synthetic
КУБОК РАЗДРАЖАТЬ СМЕШНОЙ ЛУЧШЕ ВРЕМЯ 11 ЧАСОВ РУЧКА ВДОХНОВЛЯТЬ СТОЯТЬ ЗРЕЛИЩНЫЙ,9,slovo_dictionary,synth_2756,synthetic
НАКРЫВАТЬ НА СТОЛ ЖАДНО ЕСТЬ ОДИН ПОТОМ,4,slovo_dictionary,synth_2757,synthetic
ОЛЕНЬ ОТВЕТСТВЕННЫЙ ДЕЛАТЬ,3,slovo_dictionary,synth_2758,synthetic
Ь ВРАЖДЕБНЫЙ ВЧЕРА СТРАДАНИЕ МИЛЫЙ ЗРЕЛИЩНЫЙ НЕЖНЫЙ БОРОДА,8,slovo_dictionary,synth_2759,synthetic
ДАЖЕ СЕРЕБРО ПАУК СИЛЬНЫЙ МОЛОДОЙ ОБЛАДАТЬ ДЕНЬГИ,7,slovo_dictionary,synth_2760,synthetic
ХОРОШО ВЫСОКОМЕРНЫЙ А,3,slovo_dictionary,synth_2761,synthetic
НЕДЕЛЯ ОЗАБОЧЕННЫЙ ВЕЧЕР ЛИЦО ЛУЧШЕ ВОДОПЛАВАЮЩЕЕ,6,slovo_dictionary,synth_2762,synthetic
БРАТ ШЕСТЬ НЕРАСКРАШЕННЫЙ,3,slovo_dictionary,synth_2763,synthetic
ПОЗДНИЙ ЛОШАДЬ ТОЛЬКО ЖЕСТОКИЙ СКОЛЬКО ЕЖЕДНЕВНЫЙ И,7,slovo_dictionary,synth_2764,synthetic
МИНУТА ПРЕНЕБРЕЖЕНИЕ СОМНЕВАТЬСЯ У,4,slovo_dictionary,synth_2765,synthetic
ОСЕНЬ РУБЛЬ ДОМОГАТЬСЯ ПАВЛИН ТРИ ПЛОХО ЧЕМОДАН ПОНЕДЕЛЬНИК ЭТИ,9,slovo_dictionary,synth_2766,synthetic
ЗОЛОТОЙ А ПОДОЗРЕВАТЬ,3,slovo_dictionary,synth_2767,synthetic
ГЛОТАТЬ ЖАДНО ЦВЕТ НАД ОБА ВТОРОЙ ЦЕНА,6,slovo_dictionary,synth_2768,synthetic
МЕСТО ГАВКАНЬЕ ПРЕДЫДУЩИЙ,3,slovo_dictionary,synth_2769,synthetic
СКАЗАТЬ БЛЕДНЫЙ СОБАЧИЙ ДОМИК ОДИНОКИЙ,4,slovo_dictionary,synth_2770,synthetic
СЛАБОСТЬ ЗООПАРК ПЯТНИЦА СЧАСТЬЕ,4,slovo_dictionary,synth_2771,synthetic
ЗНАЧИТЬ ДЕЛАТЬ КРЕСТ СТАРЫЙ Е СПРОСИТЬ,6,slovo_dictionary,synth_2772,synthetic
ТЕБЯ СКРОМНЫЙ ВИНА ТОЧНО МЯТЕЖНЫЙ ДЕВОЧКА ВЕСЕЛИТЬСЯ ТОРЖЕСТВЕННЫЙ,8,slovo_dictionary,synth_2773,synthetic
ПОТРЯСАЮЩИЙ ПЛАТА ЗА ВХОД Т ОТЕЦ,4,slovo_dictionary,synth_2774,synthetic
ДВА ЖИВОТНОЕ ВЛЮБИТЬСЯ БОРОДА ЛИСА ВОСЕМЬДЕСЯТ,6,slovo_dictionary,synth_2775,synthetic
СЮРПРИЗ РАСПИСАНИЕ ВОЗРАДОВАТЬСЯ КОЗА,4,slovo_dictionary,synth_2776,synthetic
ПРОДОЛЖИТЬ БУТЫЛКА РЕСТОРАН НАКОНЕЦ ПОСЛЕДНИЙ МНОГО ВЕРХ СЛАБЫЙ РЫЧАТЬ ПОВАР,10,slovo_dictionary,synth_2777,synthetic
ГОВОРИТЬ ОДИННАДЦАТЫЙ СЮРПРИЗ,3,slovo_dictionary,synth_2778,synthetic
РАСПРЕДЕЛЯТЬ ЗАБЫТЬ Ю ВЛЮБИТЬСЯ НЕДОБРЫЙ АККУРАТНЫЙ ОТКРЫТЬ СУМКА,8,slovo_dictionary,synth_2779,synthetic
ОБЕЩАТЬ ИНТЕРЕСНЫЙ КЛЕВАТЬ,3,slovo_dictionary,synth_2780,synthetic
ИЛИ ИНОГДА ОЖИВЛЕННЫЙ МЕДЛЕННЫЙ ЗЕЛЁНЫЙ БЛИЗКО ПОЗДНИЙ РОГА,8,slovo_dictionary,synth_2781,synthetic
ТРЕТИЙ РАД ВОСХОД СОЛНЦА ЗАБРАТЬ ОХОТНО ВДОХНОВЕНИЕ ПОВЕРХНОСТНЫЙ,7,slovo_dictionary,synth_2782,synthetic
ДОБРО ПОЖАЛОВАТЬ! САРКАЗМ МУРАШКИ ДЕЛЬФИН ИСПУГ ТАЛАНТ МЕСЯЦ,7,slovo_dictionary,synth_2783,synthetic
СКУЧНЫЙ ВАМ ВДОХНОВЕНИЕ ДВЕ ТЫСЯЧИ НЕРАСКРАШЕННЫЙ В ВОСЕМЬ ПЯТНАДЦАТЬ,6,slovo_dictionary,synth_2784,synthetic
ТРУС МИНУТА ЕСТЬ ЖАДНО ЕСТЬ САМОАНАЛИЗ БЫК,6,slovo_dictionary,synth_2785,synthetic
НАМ ГОРЕ ДОЧЬ НАЧИНАТЬ ТАК СЕБЕ ПЛАКАТЬ ВОДА СУМАТОХА ОТЛОЖИТЬ ПОЛНЫЙ,10,slovo_dictionary,synth_2786,synthetic
ЦВЕТ ИМЯ РАЗЛИЧНЫЙ СУББОТА КОЗА,5,slovo_dictionary,synth_2787,synthetic
ТЩЕСЛАВНЫЙ ГЛАЗ ДЕВЯТЬСОТ КРОТОСТЬ С ХОТЕТЬ,6,slovo_dictionary,synth_2788,synthetic
ВЕРХ ЗОЛОТО ВИЛЯТЬ ИХ ХЛЕБ ВАЖНЫЙ ЗАТЯГИВАТЬ ЧАШКА,8,slovo_dictionary,synth_2789,synthetic
КОРОНА ТРИДЦАТЬ ПОСЛЕДНИЙ ГЛОТАТЬ,4,slovo_dictionary,synth_2790,synthetic
ОСТАВИТЬ В ВОСЕМЬ ПЯТНАДЦАТЬ ПОДОЗРЕВАТЬ КРАСИВЫЙ ГРУБЫЙ ЗНАЧИТ ВЗЯТЬ КРУЖКА СЛОН,9,slovo_dictionary,synth_2791,synthetic
СПОСОБ ШЕСТНАДЦАТЬ ПЕТЬ ВЕРИТЬ,4,slovo_dictionary,synth_2792,synthetic
КОМНАТА ОЖИДАЮЩИЙ БУДУ ЧЕТВЕРТЫЙ ГЛОТАТЬ ЖАДНО СЛАБЫЙ НАРУЖУ ЕЩЕ НЕТ ГОВОРИТЬ,9,slovo_dictionary,synth_2793,synthetic
ПРАВША СТАРЫЙ ВОСЕМНАДЦАТЬ ЗАКУСКА ПЕРЕД ЕДОЙ В НАСТОЯЩЕЕ ВРЕМЯ ДВАДЦАТЬ ПРОНЫРА И,8,slovo_dictionary,synth_2794,synthetic
СЛИШКОМ НИКОГДА ПРИВЕЗТИ ЗАКУСКА ПЕРЕД ЕДОЙ ЛИСА,5,slovo_dictionary,synth_2795,synthetic
РАССТРОЕННЫЙ ПЕТУХ ОПЫТНЫЙ ВИЛКА ПОСТОЯННЫЙ ДЕКАБРЬ,6,slovo_dictionary,synth_2796,synthetic
